date,name,value
2020-12-29,lucky summer,23
2020-12-30,lavington,28
2020-12-30,kakamega,20
2020-12-30,kabarnet,1
2020-12-30,mariakani,7
2020-12-30,thogoto teachers college,2
2020-12-30,kahawa wendani,20
2020-12-30,ngumba,1
2020-12-30,jamhuri shopping center,1
2020-12-30,emali,2
2020-12-30,greenspan,1
2020-12-30,nanyuki,15
2020-12-30,sultan hamud,1
2020-12-30,brookside drive,2
2020-12-30,buruburu phase 3,3
2020-12-30,buru buru phase 1,3
2020-12-30,ruai,18
2020-12-30,kabati,9
2020-12-30,juja,82
2020-12-30,mugoya phase 4,1
2020-12-30,kahawa sukari,31
2020-12-30,gatundu,11
2020-12-30,thogoto,4
2020-12-30,buruburu phase 1,11
2020-12-30,imara daima,65
2020-12-30,kiambu town,4
2020-12-30,bungoma,23
2020-12-30,old town,2
2020-12-30,kilimani,30
2020-12-30,umoja 1,10
2020-12-30,maragua,5
2020-12-30,roysa,1
2020-12-30,runyenjes,9
2020-12-30,langata,62
2020-12-30,uthiru,48
2020-12-30,wundanyi,1
2020-12-30,tinganga,1
2020-12-30,umoja 2,5
2020-12-30,bondo,12
2020-12-30,siaya,21
2020-12-30,ruaka,198
2020-12-30,lower kabete,20
2020-12-30,membley,14
2020-12-30,gachie,11
2020-12-30,githurai 45,36
2020-12-30,githurai 44,6
2020-12-30,south b,28
2020-12-30,trm,6
2020-12-30,kajiado,9
2020-12-30,busia,25
2020-12-30,south_c,1
2020-12-30,nyayo estate,15
2020-12-30,parklands,23
2020-12-30,karen,22
2020-12-30,ngara,11
2020-12-30,pipeline,17
2020-12-30,nkoroi,4
2020-12-30,upper hill,2
2020-12-30,buru phase 1,1
2020-12-30,roslyn,1
2020-12-30,nairobi dam estate,1
2020-12-30,komarock,21
2020-12-30,lodwar,3
2020-12-30,roysambu,27
2020-12-30,bamburi,20
2020-12-30,garissa,9
2020-12-30,riverside,20
2020-12-30,bomet,7
2020-12-30,kisumu manyatta,1
2020-12-30,kitengela,67
2020-12-30,oloitoktok rd,1
2020-12-30,amboseli,1
2020-12-30,buru,4
2020-12-30,meru,22
2020-12-30,rongai,74
2020-12-30,katani,12
2020-12-30,kabiria,13
2020-12-30,riruta,11
2020-12-30,zimmerman,12
2020-12-30,nrb west,3
2020-12-30,lenana rd,2
2020-12-30,mamboleo,9
2020-12-30,ungwaro,1
2020-12-30,buruburu phase 4,3
2020-12-30,uhuru gardens,6
2020-12-30,kingeero,3
2020-12-30,lenana road,1
2020-12-30,nairobi west,54
2020-12-30,yala,1
2020-12-30,kinoo,64
2020-12-30,limuru,53
2020-12-30,nyali,22
2020-12-30,loresho,8
2020-12-30,buruburu,18
2020-12-30,kawangware,4
2020-12-30,kahawa west,26
2020-12-30,kondele,3
2020-12-30,eastleigh,5
2020-12-30,kiserian,13
2020-12-30,raphta road,4
2020-12-30,kenol,3
2020-12-30,oloitoktok road,5
2020-12-30,diani,7
2020-12-30,canaan estate,1
2020-12-30,malindi,3
2020-12-30,webuye,9
2020-12-30,kangemi,28
2020-12-30,riara road,1
2020-12-30,bumala,1
2020-12-30,vihiga,32
2020-12-30,buru-buru,3
2020-12-30,tigoni,2
2020-12-30,kisumu milimani,2
2020-12-30,tassia,45
2020-12-30,syokimau,31
2020-12-30,87 kinoo,3
2020-12-30,milimani kisumu,5
2020-12-30,nyari,1
2020-12-30,villa franca,1
2020-12-30,jamhuri estate,5
2020-12-30,fedha,26
2020-12-30,wajir,3
2020-12-30,ngumo,9
2020-12-30,marsabit,1
2020-12-30,pangani,19
2020-12-30,eldoret,15
2020-12-30,kikuyu,45
2020-12-30,wangige,20
2020-12-30,mlolongo,7
2020-12-30,keroka,2
2020-12-30,buru buru,1
2020-12-30,highrise,8
2020-12-30,ukunda,11
2020-12-30,nyeri,16
2020-12-30,joyland,26
2020-12-30,kasarani,231
2020-12-30,kileleshwa,54
2020-12-30,upperhill,11
2020-12-30,mishomoroni,3
2020-12-30,athi river,9
2020-12-30,akiba,2
2020-12-30,donholm,26
2020-12-30,mtwapa,11
2020-12-30,muranga,14
2020-12-30,dagoretti corner,2
2020-12-30,kilifi,19
2020-12-30,matasia,8
2020-12-30,tom mboya estate,3
2020-12-30,umoja inner core,1
2020-12-30,batu batu,5
2020-12-30,utawala,30
2020-12-30,buru buru phase 3,2
2020-12-30,ngong town,7
2020-12-30,shanzu,11
2020-12-30,dandora,4
2020-12-30,umoja innercore,5
2020-12-30,lucky summer,23
2020-12-30,buruburu phase 2,1
2020-12-30,southlands,1
2020-12-30,ndenderu,11
2020-12-30,madaraka,30
2020-12-30,naivasha,26
2020-12-30,mountain view,3
2020-12-30,mombasa island,3
2020-12-30,gachororo,1
2020-12-30,mumias,12
2020-12-30,dandora phase 5,1
2020-12-30,watamu,6
2020-12-30,thindigwa,2
2020-12-30,athiriver,5
2020-12-30,westlands,20
2020-12-30,kayole,19
2020-12-30,south c,213
2020-12-30,rosslyn,9
2020-12-30,k south,6
2020-12-30,simba villas,2
2020-12-30,waithaka,7
2020-12-30,stage mpya,9
2020-12-30,dennis pritt,1
2020-12-30,greenspan mall,1
2020-12-30,milimani, kisumu,5
2020-12-30,hurlingham,2
2020-12-30,huruma,15
2020-12-30,koma,1
2020-12-30,muthiga,25
2020-12-30,ruiru,124
2020-12-30,kisii,53
2020-12-30,ngong,135
2020-12-30,kericho,7
2020-12-30,homa bay,5
2020-12-30,migori,13
2020-12-30,muthaiga,9
2020-12-30,kibwezi,3
2020-12-30,tiwi,1
2020-12-30,voi,4
2020-12-30,nakuru,47
2020-12-30,kariobangi south,42
2020-12-30,mwimuto,5
2020-12-30,isiolo,2
2020-12-30,usiu,6
2020-12-30,embu,42
2020-12-30,nyamira,16
2020-12-30,likoni,5
2020-12-30,kirigiti,16
2020-12-30,kitui,28
2020-12-30,lamu,2
2020-12-30,muchatha,8
2020-12-30,machakos,61
2020-12-30,ongata rongai,15
2020-12-30,githunguri,24
2020-12-30,gikambura,14
2020-12-30,denis pritt,3
2020-12-30,manyatta,12
2020-12-30,kasa,5
2020-12-30,kenyenya,2
2020-12-31,garissa,9
2020-12-31,homa bay,7
2020-12-31,rosslyn,9
2020-12-31,mountain view,3
2020-12-31,umoja innercore,12
2020-12-31,nairobi dam estate,1
2020-12-31,buru,4
2020-12-31,amboseli,1
2020-12-31,buru-buru,3
2020-12-31,ungwaro,1
2020-12-31,koma,1
2020-12-31,87 kinoo,6
2020-12-31,wundanyi,1
2020-12-31,kabati,9
2020-12-31,kinoo,81
2020-12-31,muranga,14
2020-12-31,old town,2
2020-12-31,ruaka,202
2020-12-31,kericho,8
2020-12-31,buruburu,24
2020-12-31,k south,6
2020-12-31,mombasa island,3
2020-12-31,rongai,76
2020-12-31,kisii,63
2020-12-31,gachororo,1
2020-12-31,buru buru,2
2020-12-31,voi,5
2020-12-31,roysa,1
2020-12-31,sultan hamud,1
2020-12-31,tinganga,1
2020-12-31,jamhuri shopping center,1
2020-12-31,bungoma,23
2020-12-31,thindigwa,2
2020-12-31,buru buru phase 3,2
2020-12-31,kasa,5
2020-12-31,south b,43
2020-12-31,kajiado,11
2020-12-31,mariakani,7
2020-12-31,mishomoroni,3
2020-12-31,githurai 45,36
2020-12-31,milimani kisumu,5
2020-12-31,meru,22
2020-12-31,dandora,4
2020-12-31,loresho,14
2020-12-31,lower kabete,20
2020-12-31,kileleshwa,54
2020-12-31,wajir,3
2020-12-31,keroka,4
2020-12-31,githurai 44,6
2020-12-31,ongata rongai,16
2020-12-31,ngong town,7
2020-12-31,kabarnet,1
2020-12-31,buruburu phase 2,1
2020-12-31,denis pritt,3
2020-12-31,lucky summer,23
2020-12-31,brookside drive,2
2020-12-31,parklands,24
2020-12-31,usiu,6
2020-12-31,simba villas,2
2020-12-31,trm,6
2020-12-31,kondele,3
2020-12-31,kawangware,4
2020-12-31,limuru,55
2020-12-31,isiolo,2
2020-12-31,canaan estate,1
2020-12-31,tigoni,4
2020-12-31,kitui,29
2020-12-31,mumias,12
2020-12-31,malindi,3
2020-12-31,nakuru,48
2020-12-31,highrise,8
2020-12-31,katani,12
2020-12-31,south_c,1
2020-12-31,kikuyu,47
2020-12-31,githunguri,30
2020-12-31,thogoto teachers college,2
2020-12-31,umoja 1,11
2020-12-31,naivasha,27
2020-12-31,roysambu,27
2020-12-31,oloitoktok rd,1
2020-12-31,embu,45
2020-12-31,greenspan,1
2020-12-31,lavington,28
2020-12-31,pangani,27
2020-12-31,lenana rd,2
2020-12-31,jamhuri estate,5
2020-12-31,riruta,11
2020-12-31,nkoroi,4
2020-12-31,kiambu town,6
2020-12-31,lodwar,3
2020-12-31,ngumba,1
2020-12-31,kabiria,13
2020-12-31,waithaka,7
2020-12-31,bomet,11
2020-12-31,kingeero,3
2020-12-31,ngumo,9
2020-12-31,riara road,1
2020-12-31,gachie,11
2020-12-31,nyamira,19
2020-12-31,batu batu,5
2020-12-31,busia,25
2020-12-31,migori,17
2020-12-31,webuye,9
2020-12-31,stage mpya,10
2020-12-31,dagoretti corner,2
2020-12-31,kirigiti,16
2020-12-31,shanzu,11
2020-12-31,upperhill,11
2020-12-31,dennis pritt,1
2020-12-31,lenana road,1
2020-12-31,matasia,8
2020-12-31,kangemi,30
2020-12-31,imara daima,77
2020-12-31,manyatta,12
2020-12-31,ruai,21
2020-12-31,athi river,10
2020-12-31,raphta road,4
2020-12-31,kisumu manyatta,1
2020-12-31,south c,213
2020-12-31,diani,7
2020-12-31,upper hill,2
2020-12-31,nairobi west,54
2020-12-31,hurlingham,2
2020-12-31,komarock,21
2020-12-31,kilimani,30
2020-12-31,kitengela,80
2020-12-31,fedha,29
2020-12-31,zimmerman,12
2020-12-31,vihiga,35
2020-12-31,buruburu phase 1,11
2020-12-31,machakos,67
2020-12-31,eldoret,15
2020-12-31,kayole,19
2020-12-31,gikambura,14
2020-12-31,kasarani,231
2020-12-31,nrb west,3
2020-12-31,huruma,15
2020-12-31,akiba,2
2020-12-31,muthaiga,10
2020-12-31,kenol,3
2020-12-31,ngara,11
2020-12-31,kariobangi south,46
2020-12-31,athiriver,7
2020-12-31,uhuru gardens,6
2020-12-31,juja,86
2020-12-31,muthiga,29
2020-12-31,muchatha,9
2020-12-31,runyenjes,9
2020-12-31,nanyuki,17
2020-12-31,bamburi,20
2020-12-31,utawala,40
2020-12-31,kahawa west,26
2020-12-31,membley,14
2020-12-31,mugoya phase 4,1
2020-12-31,emali,2
2020-12-31,southlands,1
2020-12-31,bumala,1
2020-12-31,ngong,141
2020-12-31,tiwi,1
2020-12-31,dandora phase 5,1
2020-12-31,karen,24
2020-12-31,syokimau,31
2020-12-31,uthiru,63
2020-12-31,nyeri,18
2020-12-31,langata,62
2020-12-31,mwimuto,5
2020-12-31,mlolongo,7
2020-12-31,ruiru,131
2020-12-31,mtwapa,11
2020-12-31,siaya,22
2020-12-31,kakamega,27
2020-12-31,greenspan mall,1
2020-12-31,kilifi,19
2020-12-31,mamboleo,10
2020-12-31,milimani, kisumu,5
2020-12-31,marsabit,1
2020-12-31,gatundu,11
2020-12-31,nyayo estate,15
2020-12-31,tom mboya estate,3
2020-12-31,kahawa wendani,20
2020-12-31,madaraka,30
2020-12-31,lamu,2
2020-12-31,bondo,12
2020-12-31,buruburu phase 3,3
2020-12-31,roslyn,1
2020-12-31,villa franca,3
2020-12-31,kisumu milimani,2
2020-12-31,umoja 2,5
2020-12-31,maragua,5
2020-12-31,yala,1
2020-12-31,oloitoktok road,5
2020-12-31,joyland,27
2020-12-31,riverside,20
2020-12-31,watamu,7
2020-12-31,nyari,1
2020-12-31,kenyenya,2
2020-12-31,kiserian,14
2020-12-31,pipeline,19
2020-12-31,buru phase 1,1
2020-12-31,ukunda,11
2020-12-31,nyali,22
2020-12-31,wangige,20
2020-12-31,likoni,5
2020-12-31,buru buru phase 1,3
2020-12-31,kibwezi,3
2020-12-31,buruburu phase 4,3
2020-12-31,ndenderu,11
2020-12-31,tassia,55
2020-12-31,eastleigh,6
2020-12-31,thogoto,4
2020-12-31,kahawa sukari,32
2020-12-31,umoja inner core,2
2020-12-31,donholm,28
2020-12-31,westlands,21
